jsforce/jsforce,mocha,2015-01-05T13:21:52Z,enhance ci test stability. enhance mocha test runner to accept .env file for local testing. and add session management not to override the test data in testing org.,negative
jprichardson/electron-mocha,mocha,2017-02-14T20:44:58Z,are you perhaps opening windows in your tests which are not being closed? i remember having issues with cleaning out the temp folder on windows when i forgot to close windows (in addition to the one managed by electron-mocha),neutral
jprichardson/electron-mocha,mocha,2017-02-20T09:40:54Z,well. have you installed the electron headers for your target platform and rebuilt (e.g.. with `node-gyp install` and `node-gyp rebuild`)?(closing this issue as it's not pertinent to electron-mocha itself).,neutral
jprichardson/electron-mocha,mocha,2017-02-22T18:39:09Z,so if `electron-mocha` isn't for testing an electron app.... what is it for?  i've been torturing myself trying to get spectron to work. but it's so many steps removed from my main process that it's getting to be a pain (to do things like click on a menu item. for instance).  i'd rather run my tests from within the main process.  is this something `electron-mocha` can do?,negative
jprichardson/electron-mocha,mocha,2017-02-22T20:53:57Z,i use `electron-mocha` for *unit* testing an electron app; you can also use it in `--renderer` mode to test web apps -- but i use for an electron app. i think the op was looking mainly for a way to write integration and ui-driven tests for an electron app. but `electron-mocha` does not provide much help in that regard. basically. what it does is. it runs mocha in an electron main or renderer process. this way. you can unit test all the code of your app in the right environment. if you're used to writing unit tests this is probably what you're looking for. nothing hinders you to write integration tests (i.e.. open your entire app in a window and instrument it etc.). but you'd have to do all the legwork yourself.,neutral
ramda/ramda,mocha,2014-12-28T22:13:41Z,fixes mochatest:docs. includes code from pr #705,neutral
ramda/ramda,mocha,2014-12-30T01:09:09Z,crosseye: we get this one in and i'll be good to start on the doc page upgrades.,positive
ramda/ramda,sauce,2015-03-15T13:11:34Z,anti-sauce. sauce labs is running after each platform build and if it errors -- not _fails_ -- on any one. the whole build gets marked as errored. i propose running sauce either pre-publish or at regular intervals.,negative
ramda/ramda,sauce,2015-03-15T15:03:36Z,:herb:i wonder if travis allows any other triggers than check-in.  a daily build for this sounds perfect.,positive
ramda/ramda,sauce,2015-03-15T15:12:36Z,i think this would have to be outside the context of travis. since travis will always do what is configured in .travis.yml. but the idea of adding more infrastructure is making me feel sick,neutral
ramda/ramda,sauce,2015-03-15T16:10:11Z,:deciduous_tree: no more 20-minute builds? sounds good to me!,positive
ramda/ramda,sauce,2015-03-15T16:18:34Z,should probably do the same for bench tests,neutral
ramda/ramda,sauce,2015-03-15T17:35:13Z,its not too hard to run sauce on only one step of the matrix (see underscore).an alternative is to use twitters tool to run the sauce tests and comment on the relevant pr or commit,neutral
ramda/ramda,sauce,2015-04-07T00:14:12Z,> is there anything captured that identifies the remaining tasks. or just how best i can help out?the important stuff is done. although can be improved: hint. jscs. browserify. test. what remains is saucelabs. benchmark. orchestrate. and all of the docs-related stuff. the docs stuff is a big job. and might be best just moving to ramda.github.io repo.,positive
ramda/ramda,sauce,2015-04-07T19:34:16Z,when we (let's face it: _i_) re-integrate saucelabs. we'll have to have some way to run the tests in a browser. how they are assembled is immaterial for that.,neutral
request/request,standard,2017-10-06T17:33:07Z,freyert i don't agree that this is a solution because it is not guaranteed that this api is under our control. at least this should be configurable. many of us will want to be able to request apis that do not adhere perfectly to ietf standards.,neutral
request/request,karma,2015-07-14T20:53:44Z,simov i merged your stuff over and rebased to master. everything should be good now once the build clears on travis.,positive
