ashiina/lambda-local,mocha,2017-08-08T02:23:19Z,i do find the error log quite easy to understand.```lambda category handler should return the correct number of categories: ```mocha stuff...beginning of the lambda-local logs...```error: errorerror: ------```an error has occurred.```assertion {  __flags:    { ssfi: [function: proxygetter].     lockssfi: undefined.     object: 8.     message: null } }```error log.end of lamba-local logs.```  √ lambda category handler should return the correct number of categories: 8ms  √ color lambda should return a list of colors: 4ms  2 passing (19ms)```end of mocha logs.lambda-local has only also printed the error that happens during the execution of your handler. `err`. before passing it to the callback.have you tried to print `err` and see if it's empty or not ?what is weird is that your test pass...,negative
redux-saga/redux-saga,eslint,2018-06-11T16:13:42Z,i've removed the unnecessary `return` keywords and turned off no-extra-semi eslint rule.,negative
jprichardson/electron-mocha,mocha,2017-07-24T16:11:54Z,the reason for `--require-main` is to run as early as possible (to allow modifications before electron's `ready` event). that's why it is loaded before all other mocha options. i'm inclined to leave it this way. but what is the reason for using `--require-main` instead of `--require` in your case?,neutral
jprichardson/electron-mocha,mocha,2017-07-24T18:04:53Z,it's the same as in 'regular' mocha: it runs your code before the tests start in the process in which mocha runs. so by default. you'd use `--require` as you would in mocha.`--require-main` is for special situations where you need to run something in main either before the ready event. or if you're testing in `--renderer` but still need to run some code in main.,neutral
ramda/ramda,mocha,2015-05-31T03:47:18Z,indeed not :-/ i just run mocha.edit: fixed.,neutral
request/request,standard,2018-02-23T18:44:34Z,i would be interested in a progress indicator for formdata uploads with attached files.,positive
request/request,karma,2015-11-20T20:06:42Z,simov i'm don't quite understand what the issue you're referencing (#1629 webpack karma config) has to do with this issue?,neutral
request/request,karma,2015-11-20T21:10:53Z,webpack karma config have to do with the fact that if we had tests for wepack we could have prevented this bug.so. i though if you are using webpack. then you may want to contribute to make its support first class citizen here.,positive
node-inspector/node-inspector,mocha,2014-06-14T03:47:26Z,can't create breakpoints when in a "[vm]" file. i use mocha to run tests using it's `--watch` argument so that i can keep a node-debugger session open as i make changes to the code. when the code changes. mocha reloads and reruns the tests. when it hits a breakpoint node-inspector shows the file that changed in a new tab with a label that starts with "[vm]" (eg. "[vm] basecontroller.js 497"). this works great. except for the fact that i can't set breakpoints in this new tab.is this expected behaviour? is there any way we can avoid this. because it makes debugging quite cumbersome.i should add as well that we're using traceur to transpile our source code when it's `require()`ed.,negative
node-inspector/node-inspector,mocha,2014-06-16T13:32:05Z,this is in enhancement list - #187,neutral
grevory/angular-local-storage,karma,2015-01-09T07:46:42Z,i'm not sure why the ci build is failing here.grunt karma:unit failsbut karma start test/karma.conf.js passes.,negative
electron-userland/electron-download,standard,2017-03-13T20:23:45Z,any update on this?,neutral
electron-userland/electron-download,standard,2017-03-13T20:26:25Z,kevinsawicki ping,neutral
electron-userland/electron-download,standard,2017-03-26T18:53:59Z,kevinsawicki could you please review this again?,positive
