bower/bower,mocha,2013-05-10T22:33:23Z,fyi: the travis test is failing. but it's not failing under mocha on my machine. sorry about that.,negative
bower/bower,coveralls,2014-07-26T21:20:01Z,tests passed. coveralls failing. investigating...,negative
Nordstrom/cfn,standard,2017-06-01T23:32:00Z,added standardjs support.,positive
leinonen/cucumber-html-report,eslint,2017-02-03T20:37:41Z,javascript standard style. enforce javascript standard style using eslint. it's so much cleaner :),neutral
sinedied/hads,eslint,2017-09-25T10:10:36Z,feature/eslint,neutral
fantasyland/fantasy-land,eslint,2016-10-23T02:20:41Z,lint: integrate eslint. linting is hooked up to `npm test` so travis will run `eslint` for us. :),neutral
i18next/i18next-gettext-converter,eslint,2016-06-18T04:37:20Z,sure. i'll take you up on that offer. might have time to re-work this repo during the weekend.my current plans are to replace the `quite` option with `verbose`. refactor into a programmatic api. and install airbnb eslint config.,neutral
i18next/i18next-gettext-converter,eslint,2016-06-18T12:12:20Z,airbnb eslint config. this is quite a big one. refactored everything to pass the airbnb eslint config. bar a few rules i turned off here and there. there were some tricky parts with the plurals section. but i think i got those right.,negative
i18next/i18next-gettext-converter,eslint,2016-06-18T16:18:15Z,gave you full rights on the repo...do you have a npm account...will give you publish rights too,neutral
i18next/i18next-gettext-converter,eslint,2016-06-18T18:34:50Z,cool. thanks!,positive
i18next/i18next-gettext-converter,eslint,2016-06-18T18:35:30Z,my npm username is the same as here. `perrin4869` :),neutral
i18next/i18next-gettext-converter,eslint,2016-06-19T08:21:39Z,just added you as npm module owner...happy publishing ;),positive
i18next/i18next-gettext-converter,eslint,2016-06-19T09:19:20Z,thanks. will try to make a major release this week!,positive
infernojs/inferno,eslint,2016-12-27T22:16:15Z,to avoid this can you enable the lint rule in eslintrc? happy to merge otherwise.,positive
infernojs/inferno,sauce,2017-01-06T08:54:23Z,is there any way to write test case for this? can we use saucelabs for testing all ios devices. lukesheard ?,neutral
jprichardson/electron-mocha,mocha,2016-08-14T03:54:23Z,workspaces on mac os x. on my mac. i like to keep my ide in a workspace by itself so i can quickly switch to and from it with a four-finger swipe on the touchpad. when i start electron with the electron-mocha package. despite no new window being displayed. it always pulls me back to the default workspace. which gets old when i'm using a file watcher to auto-run my tests each time i make a change. is there a way to make electron (specifically. the instance started by electron-mocha) not do this?,negative
jprichardson/electron-mocha,mocha,2016-09-06T14:02:24Z,support for `--watch`. the mocha option `--watch` currently doesn't seem to do anything. could that be added? besides that this is really great!,positive
jprichardson/electron-mocha,mocha,2016-09-06T14:23:55Z,for us it worked great so far. especially because it integrates very well with the mocha compiler options (as the process is kept alive). so if it could be added without too much effort would be appreciated. even though i understand mocha wants to move away from it :),positive
