webtorrent/webtorrent,standard,2015-11-24T04:37:03Z,agree with jimmywarting  recall the history of .avi. .flv. .... and the iso standard .mp4; gopher and the w3c/ietf standard http...,neutral
lindell/JsBarcode,coveralls,2017-01-04T14:26:34Z,the problem is that you print the number as a number in the javascript. which will remove the zeroes. if you add " before and after the number to make it a string it will work. like this:````php<script>jsbarcode("#barcode". "<?php   echo $formatted_patientid;?>" . { height:25 }); </script> ````,neutral
lindell/JsBarcode,coveralls,2017-01-04T17:10:22Z,dear lindelli am really grateful to you. your script running good . producing desired output. my blessings upon you. thanks from my heart. mukul sarker,positive
shouldjs/should.js,mocha,2015-08-24T15:58:08Z,oops. not an issue with should. sorry about that. finding out that testing promises with mocha is a bit of a mess. any assert within then(...) was causing mocha to hang forever... forgetting the () on empty was the trick to making it seem like it worked ;),negative
shouldjs/should.js,mocha,2015-08-24T18:04:26Z,thanks and yeah i was following the 'correct way with latest mocha' example. the problem was with trying to test "do x then do y" behavior where x and y are both async methods returning promises. failing tests were hanging... not "forever" but just timing out (well the timeout was long so it felt like forever).  i'm working around it by pulling out the "do x" into a before(). but that feels hacky.i'm probably missing something to make this work as expected. but i can live with it for now. thanks for your replies!,positive
ramda/ramda,eslint,2016-10-24T23:48:52Z,- adjusted test for main `entry`- removed `npm run pretest`- eslint check is still needed. moved it into ci,neutral
request/request,codecov,2016-05-07T14:47:52Z,add codecov.yml and disable pr comments,neutral
actionhero/actionhero,mocha,2013-12-01T21:13:17Z,i definitely agree with mocha for the framework but bringing your own assertion library probably wouldnt be a bad idea. i've used `should` on a few projects and keep ending up using [chai]( which gives all 3 major assertion types (assert.expect.should) and also works fine in the browser which is nice for full stack testing.and yes thats more of what i was thinking and genericserver is perfect for this sort of testing. there is no need to worry about what kind of server brought the connection since we are just testing the action logic.when reading through the initial docs i thought the `outputexample` in action object was used for testing sort of like expected output type.ill let you know what i come up with and ill see if i can implement what you are saying above. i assume it shouldnt be too much of a hassle.,positive
lukasoppermann/html5sortable,standard,2018-03-14T16:18:28Z,hey jmuzsik it is still failing. just in case you did not notice. you can run `npm test` or `npm run standard` and you will see all the issues locally.,negative
slackapi/node-slack-sdk,codecov,2017-10-04T21:24:23Z,markcarey i'd like to merge this pr in. thanks! i'm not sure why codecov is not reporting on the coverage and i've pinged their support about it.,positive
stefanpenner/broccoli-persistent-filter,mocha,2016-07-03T06:24:15Z,remove leftover debugger. i assume that the addition of this debugger was an accident. and it's making my node debugging of ember-cli stuff a marginally less fantastic experience.in the spirit of adding a failing test w/ the fix. i've included a mocha jshint plugin.,negative
stefanpenner/broccoli-persistent-filter,mocha,2016-07-03T12:53:21Z,thanks mike-north!,positive
stefanpenner/broccoli-persistent-filter,mocha,2016-07-03T14:52:54Z,stefanpenner mind cutting a release?,neutral
stefanpenner/broccoli-persistent-filter,mocha,2016-07-03T17:05:05Z,awesome. thanks rob!,positive
