lindell/JsBarcode,coveralls,2016-08-04T15:18:21Z,this will probably not be node before es6 import / export comes to node since coverage on compiled code isn't what i want.,neutral
redux-saga/redux-saga,eslint,2018-01-05T10:39:29Z,you'd have to share a repository with the issue reproduced to get help. unfortunately i'm not familiar with `eslint-plugin-import` that much.,negative
webpack-contrib/sass-loader,eslint,2017-05-24T09:35:43Z,namespace: package name update. how about update the package name to webpack-sass-loader? at the moment. the webpack plugins/loaders namespace isn't very consistent. in comparison. babel. eslint. react. redux all have the namespace in a consistent convention. helping make the dependency tree clean.,neutral
webpack-contrib/sass-loader,eslint,2017-06-06T20:58:40Z,chore(package): update dependencies. exclude `eslint-plugin-*`. because in `webpack-default` we have own plugins and configuration.,negative
webpack-contrib/sass-loader,eslint,2017-06-06T23:15:47Z,michael-ciniawsky can we merge and release patch. no access :smile:,positive
infernojs/inferno,eslint,2017-06-06T22:10:12Z,use prettier . close #949 and cover the codebase to use prettier. i've loosened the `tslint` config and removed `eslint` as they are now handled by prettier itself for style. we were only using `eslint` for tests since our main source is written in typescript so it didn't seem much point for the added complexity.,positive
infernojs/inferno,eslint,2017-06-10T19:40:17Z,closing this for now.,neutral
infernojs/inferno,eslint,2017-06-12T21:09:26Z,activate prettier. close #949 and cover the codebase to use prettier.i've loosened the tslint config and removed eslint as they are now handled by prettier itself for style. we were only using eslint for tests since our main source is written in typescript so it didn't seem much point for the added complexity.,positive
ramda/ramda,eslint,2016-05-31T00:36:08Z,quick update: i tried updating to latest and am running into a problem with eslint not recognizing 'arraybuffer'. 'int8array'. and 'promise' and throwing a `no-undef` error when linting. i'm digging in to see if i can figure out why and get it passing.,negative
request/request,eslint,2015-03-20T10:35:16Z,this pr is looking good to me. we can think about enabling some of the `eslint` options later. the only thing that i'll suggest is to rebase all commits into one. as they are too small to have any meaning on its own.,neutral
request/request,eslint,2015-04-10T08:23:28Z,that's great. i'm only not too sure about the `space-before-function-paren` rule.if you run (without the tests)```node node_modules/.bin/eslint lib/ *.js```with `"space-before-function-paren": [2. "never"]` you get 99 warningswith `"space-before-function-paren": [2. "aways"]` you get 41 warningsso it turns out that there are more occurrences using space. of course without the tests. but they were largely refactored by one person at some point.so i'm for keeping the things as they are for now regarding this rule.,neutral
request/request,karma,2015-06-04T12:47:57Z,webpack karma config. this adds a configuration for webpack as a reference to anyone using it over browserify since it requires some special configuration to work. there is a todo task here to make the tests run with both webpack and browserify configs in series. but that will take some work as the current test setup won't allow that easily. for now. having this example will help others to figure out how to get request working with webpack.,positive
request/request,coveralls,2015-05-17T17:24:02Z,nylen that's the thing. there is some weird logic in coveralls that you have to be the one initially added the project to be able to delete it. also your login token will be used for calls to the github api. not mine. so without you re-authenticating it won't work.,neutral
request/request,coveralls,2015-05-17T17:32:24Z,hmm.. want me to delete the repo from coveralls and see if that helps?,neutral
request/request,coveralls,2015-05-20T17:39:15Z,a few minor fixes:. - moved `removerefererheader` to the appropriate section of the options docs- pass `options` to the redirect's module `onrequest` method. as it makes it more obvious from where these options are coming from (the extending of the request object in the ctor is a bit unexpected to say the least)- attached the `debug` function to the request's prototype to make it accessible to the modules through the request instance<br>  this also fixes the `request.debug` call in the `har` module. which obviously is not covered by the tests atm. or rather it should be obvious if coveralls was actually working ..,neutral
pixijs/pixi.js,jshint,2017-01-16T13:29:16Z,friksel thanks for the issue. i ran the built code generated with all those excludes and it ran fine in chrome/firefox. also. browserified and/or minified code is not intended to be run through jshint. color-coding in the editor like sublime will typically have issues with minified js files because of the underlying regular expressions used to create the colorization. i'm using sublime text 3 and only half the code is colorized correctly. from my experience. this is not unusual.,positive
reactjs/react-docgen,eslint,2016-11-22T23:38:33Z,i wonder if going the route of eslint and having pluggable parsers is the right way. it's too bad we can't just have one,negative
angular-ui/ui-utils,karma,2013-09-27T21:51:31Z,updated karma + config. tested and works.,neutral
angular-ui/ui-utils,karma,2013-09-27T21:53:33Z,looks good - thank you.,positive
angular-ui/ui-utils,karma,2013-09-27T21:58:58Z,wow. that was quick!,positive
angular-ui/ui-utils,karma,2013-09-27T21:59:44Z,clean commit and clean message makes for quick merges :),neutral
elastic/kibana,selenium,2016-03-15T23:02:25Z,it does not currently have selenium tests. correct. we're working on it. leedr any idea how that looks right now?,neutral
serverless/serverless,eslint,2016-09-25T13:31:28Z,yes they should.. it's the difference between```npm install -g eslinteslint .```(which is running eslint directly because global node module bin is in your path)and```npm install eslint(add script "lint: eslint ." to package json)npm run lint```(which is npm running a script where local node module bin is put in to your path.)when any npm script execution returns a nonzero status code (e.g. linting failed) npm prints that debug info.,neutral
serverless/serverless,eslint,2016-09-26T15:34:28Z,mocha supports a `mocha.opts` file within a directory that houses the test where you can specify various opts. maybe it would be cleaner to revert a bit back to your regular eslint style. and just deal with timeouts that way. (so move integration_test.js to /integration/...) and add a mocha.opts file there that specifies a timeout for all integration tests of 10s or whatever?edit: sorry. these are not in integration_test... i forgot.,negative
serverless/serverless,eslint,2016-09-30T02:38:18Z,allow to provide a default value for plugin options. i believe it would be useful to allow a default value for plugin options.``` jsoptions: {  mode: {    // eslint-disable-next-line max-len    usage: 'specifies the mode: "local". "remote". "both"'.    shortcut: 'm'.    default: 'remote'  }.}.```this has two benefits:- a default is not hidden in code- the help command can provide this information on the help command & hints,positive
metarhia/metasync,eslint,2017-09-07T01:00:05Z,i've taken another look. and yeah. `handle-callback-err` failures are legitimate. but all of them are in tests. not in the library code itself. i'd say land this as-is. and then remove `"handle-callback-err": "off"` from `.eslintrc.json` and add `test.notok(error. 'operation must not return an error');` where necessary as a separate commit.,negative
janl/mustache.js,eslint,2015-10-15T09:06:57Z,linting cli tool & fixing its current style issues. ensure the same code style on the cli tool. as we do on the main file `./mustache.js`.also minor .eslintrc change to be able to use `process.exit()`. instead of having to `throw new error()` to exit the process.,neutral
janl/mustache.js,eslint,2015-10-15T10:08:51Z,cool. thanks! :rocket:,positive
Palindrom/Palindrom,sauce,2017-10-03T07:52:38Z,>i thought that only palindromdom really needs wct and seleniumyou're right. >  palindrom itself should be testable in node without a browser and selenium.it is 100% testable```shnpm run test```runs perfectly. if you want to test the whole thing you can use:```shnpm run test-sauce```so i would say this issue is done.,positive
valor-software/ngx-bootstrap,karma,2016-07-19T13:47:18Z,fix(build): change src path for karma,neutral
