bower/bower,mocha,2013-01-14T11:51:26Z,i agree with everything satazor  said!> - should the end event be always fired? regardless of success or failure?i would say that the end event needs to be always fired. unless there is an error. in which case. the error event is fired.> one possible solution is to remove the data argument (optional) in the end event and pass a true/false boolean instead.ideally. the end event should emit something like `.emit('end'. null[. args])`. this is very subjective because you would use the error event to catch up and bubble up errors. but it makes things easier to always have the same signature (such as passing in the mocha `done` handler straight through the end listener)also. maybe consider bubbling instance of errors or null instead of true / false booleans.,negative
bower/bower,coveralls,2014-04-17T22:21:14Z,i also added an option to make `lazyrequire` strict. as some commands aren't covered at all but weren't contributing to the coverage total.,neutral
bower/bower,coveralls,2014-04-18T12:04:52Z,i cannot add coveralls bower/bower repo. could an owner do that? sindresorhus,neutral
webtorrent/webtorrent,standard,2014-11-02T23:21:31Z,thanks! this looks good. but can we change the flag to `-o` and `--out`? i think that's more standard for terminal programs.,neutral
webtorrent/webtorrent,standard,2014-11-05T07:15:30Z,situation is good. http seeding is working (currently only bep19 the one that supports standard http) just currently refactoring webtorrent to make the addition more modular.,positive
redux-saga/redux-saga,eslint,2017-05-05T09:49:42Z,it may be obsolete and for now i'm thinking it actually is. the second identifier should easily cover the one from the upper scope. are you sure that this error is not caused by your eslint config or smth?,negative
infernojs/inferno,eslint,2016-09-19T20:18:01Z,haha i somehow missed the connection to eslint.yep. the tslint config matches the eslint one closely. the only exception is the rule about the `debugger` keyword which is currently allowed in tslint.,negative
jprichardson/electron-mocha,mocha,2016-05-23T12:46:21Z,i'll close this for now as this isn't an electron-mocha issue.pezholio i suggest that you create your own window stub for now. there is something about the browserwindow prototype's native binding that's throwing off sinon here. you will probably get the same error if you try to inspect the prototype yourself -- sinon obviously runs into the same issue when walking the prototype for stubs to create.,neutral
jprichardson/electron-mocha,mocha,2016-06-09T10:21:04Z,i don't know the exact scenarios where the app exit is not happening. i see electron gpu process and main process still running when i run tests (we have 100+ unit tests. and this issues happens only if i run all the suites together and not individual suites). so. i'm guessing it is a leak in electron which is causing this issue.to avoid electron-mocha failing due to this issue. i tried regular quit which works and doesn't change the functionality as far as i can say.,negative
jprichardson/electron-mocha,mocha,2016-06-09T10:25:45Z,so when this happens. electron-mocha exits. but there are some processes left? or does electron-mocha just hang (`electron-mocha --renderer` should open one main and one renderer process -- and they both continue to run?),neutral
jprichardson/electron-mocha,mocha,2016-06-09T10:31:10Z,all the tests are main process tests. tests create internally browser windows and close them. electron-mocha just hangs and electron main and gpu child process of main continue to run.,neutral
jprichardson/electron-mocha,mocha,2016-06-09T10:38:22Z,ok thanks. i'm a bit hesitant to merge this. because i think `app.exit()` should just close all windows regardless -- i would expect tests which open windows to close them again so. ideally. electron-mocha would only ever close the window it opened itself. jprichardson thoughts?,negative
jprichardson/electron-mocha,mocha,2016-06-10T09:32:17Z,chandrachivukula juturu can you try to close each window opened by a test after the test has finished? if there is a specific reason that makes this infeasible. you could also register a global after filter and call `app.quit()` there. personally. i think every test that potentially opens a window should make sure the window will be closed after the test. if the issue persists even though the every window has been closed. i'd be more open to working around this directly in electron-mocha.the reason why i'm hesitant is simply that we currently don't know what exactly causes this problem (can it happen for any window or only if the window process acts in a certain way. e.g.. forks another process or something like that. etc.). if we add this workaround and the next electron release fixes the cause of this problem (whatever it is). we wouldn't be aware of it and we'd keep maintaining the workaround code even though it would be superfluous at that point.so. like i said. if this can be worked around by closing the windows after a test. then we don't have to work around it in electron-mocha (we can keep this issue open for a while. in case someone else stumbles onto this).having said that. it would help a lot if you could reliably reproduce the issue. because then we could report it as an electron issue and track its progress.,neutral
ramda/ramda,sauce,2014-07-13T14:12:00Z,final(???) tweaks to where. and tests; start of sauce integration,neutral
ramda/ramda,sauce,2014-07-13T14:54:41Z,this still doesn't fix the biggest issue `r.where({a: undefined}. {}) //=> true`i don't understand how you keep skipping this... i've said this on 4 different prs,neutral
ramda/ramda,sauce,2014-07-13T15:26:12Z,i guess you didn't read my prior comment about undefined properties on the spec.,neutral
ramda/ramda,sauce,2014-07-13T18:06:49Z,if someone wants this behavior they can pass a constraint function on that property in the spec:```{a: function(a. obj) { return a in obj && obj[a] === undefined; } }```,neutral
ramda/ramda,jshint,2015-01-12T23:13:02Z,yeah. probably should be handled by a jshint hint `/*jshint typed: true */` in the corresponding tests,positive
ramda/ramda,jshint,2015-01-14T15:03:49Z,revert "added 'typed' option to jshint". reason: we want to warn about typed array usage since not all browsers we support have typed arrays implemented.,neutral
ramda/ramda,jshint,2015-01-14T19:07:08Z,thanks!,positive
MichMich/MagicMirror,mocha,2017-01-17T16:10:27Z,hi michmich i've interest a work in a test suite for magicmirror. i think is somethings we need.i can do develop somes tests. this patch propose the use mocha for the test suite.i would like to hear comments and if  we can work a list set of test to do.,neutral
pixijs/pixi.js,jshint,2016-05-18T23:27:12Z,semicolon. jshint,neutral
pixijs/pixi.js,jshint,2016-06-14T13:11:17Z,cleanup jshint errors. cleaned up the jshint errors.,negative
pixijs/pixi.js,jshint,2016-06-14T14:07:55Z,ta!,neutral
dresende/node-orm2,mocha,2014-06-03T10:39:43Z,global leak detected: i. got mocha error because of the missing 'var' statement,neutral
dresende/node-orm2,mocha,2014-06-03T23:01:05Z,neither do it; it passes for me locally so must be just a random travis thing.thanks!,neutral
lukasoppermann/html5sortable,standard,2017-02-24T22:12:43Z,removing jshint in favour of standard,positive
reactjs/react-docgen,eslint,2016-03-23T17:07:47Z,in the gist the parsing of jsdoc is missing i noticed. but basically it just uses eslint/doctrine to parse the docblock.,neutral
serverless/serverless,coveralls,2016-05-24T08:35:47Z,thank you coveralls!,positive
serverless/serverless,coveralls,2016-05-27T09:43:04Z,update branch of coveralls badge,neutral
peers/peerjs-server,mocha,2013-04-03T18:26:40Z,i see that you are using mocha and expect.js for peer.js. may as well use the same here.i'd be happy to implement tests to catch-up if you like. i'd just need to know what tests should be written up to meet your current expectations. probably a good idea to open an issue for each currently missing test to be sure their fully described and can be discussed.,positive
