bower/bower,mocha,2012-12-17T12:00:20Z,medikoo that problem already exists if you use npm to fetch client side packages. what if the package your trying to use doesn't exist in npm? for instance. you got a client-side project that is using async. jquery and some jquery plugins. you will end up managing the jquery plugins yourself because those aren't in the npm registry. in this case npm is not covering all packages and you end up manually handling them. if you use bower. you got a much variety of endpoints to fetch packages. you have git endpoints. local repositories. url's. tarballs and zips. in the example above. bower would be able to fetch async. jquery and the jquery plugins.in my projects. i manage client side packages with bower and node packages with npm (build scripts. mocha tests. etc).,negative
bower/bower,coveralls,2014-04-17T00:26:39Z,publish to coveralls.io from travis.. what it says on the tin! i thought this might be handy for reviewing coverage. not sure if this "just works" or if someone in the bower org needs to log in to coveralls.,neutral
bower/bower,coveralls,2014-04-17T13:41:48Z,based on the travis build failing. someone would need to sign in to .,negative
Nordstrom/cfn,standard,2017-01-26T22:13:13Z,switch to standardjs.,neutral
ashiina/lambda-local,mocha,2016-05-29T00:35:05Z,calling lambda-local as a node.js module. i want to be able to call lambda-local from another node.js program. as a module.right now it only supports command line execution. my immediate need for this comes from not being able to write mocha tests against the `lambda-local` execution. but i am sure it will be useful in many other situations too.,positive
infernojs/inferno,eslint,2016-09-15T19:10:51Z,doc eslint fix,neutral
infernojs/inferno,eslint,2016-09-15T19:38:26Z,craigmichaelmartin thank you :),positive
infernojs/inferno,coveralls,2016-04-02T06:59:16Z,sure thing. if you know what is on line 145 in index.js when the index.js in reality have 30 lines. and what is covered is totaly wrong if you look at the coveralls.io webpage.sure thing. then this wouldn't need a fix.as trueadm knows. there was and is issues with wrong lines reported on the coveralls.io as well.,negative
jprichardson/electron-mocha,mocha,2016-04-14T09:50:34Z,i suggest you start with a minimal example first; in your case something about the babel setup does not work and overwriting all the dom globals is problematic. too. obviously.without digging deeper. i can only say that using babel via `--compiler` works for me with electron-mocha but my babel configuration is limited to features which are not supported by electron already. electron is basically node 5 and chromium 49 -- that means you get almost everything from es2015 for free.,negative
jprichardson/electron-mocha,mocha,2016-04-20T12:45:04Z,handle --compiler before --require options. fix #57 this moves handling the `--require` option into the mocha file. to make sure that `--compilers` have already been loaded. jprichardson can you confirm that this is ok?,neutral
jprichardson/electron-mocha,mocha,2016-04-20T14:02:07Z,wondering about if there's a way for us to build in the instrumentation into electron-mocha itself. i would hate to require that people go through multiple explicit build steps in their setup.,negative
jprichardson/electron-mocha,mocha,2016-04-20T15:41:42Z,utack,neutral
jprichardson/electron-mocha,mocha,2016-04-29T20:53:18Z,i could not understand what inukshuk explained. can someone please post some steps how i can make istanbul work with electron-mocha? thanks,positive
jprichardson/electron-mocha,mocha,2016-05-06T06:16:31Z,i was able to instrument my source code but i am not able to figure out how i can use this to run my tests in electron-mocha. i am piping my files from test folder onto electron-mocha. where should i add the option to use instrumented code for coverage?,negative
jprichardson/electron-mocha,mocha,2016-05-11T17:49:22Z,fix exit code. if we destroy the only window. electron seems to quit with an exit code of 0. so mocha’s success/failure won’t be communicated properly.we don’t really need to worry about destroying it anyways. since we’re about to exit.,neutral
jprichardson/electron-mocha,mocha,2016-05-11T19:31:19Z,this seems reasonable. inukshuk what are your thoughts?,neutral
jprichardson/electron-mocha,mocha,2016-05-11T19:53:38Z,hrmph. i'm not sure i can make this and #56 play together nicely. but i'd argue that this _is_ more important. since test reporting is currently broken for ci use cases.,negative
jprichardson/electron-mocha,mocha,2016-05-11T20:03:44Z,alright. so this _works_. but note that as of #56. we're no longer cleaning up `browserdatapath` at all since the call to `win.destroy()` exits. so it might be worthwhile to simply revert that pr and delete this one.,negative
jprichardson/electron-mocha,mocha,2016-05-12T10:46:04Z,i think joshaber is spot on here. reverting #56 would take care of the bigger issue for now. though i'm curious as to why clean up is being skipped at all. i haven't looked at it yet. but the first thought i had was that electron just exists cleanly when all windows have been closed (i assume) so perhaps we'd just have to handle the all windows closed event and exit from there (though clean up may have to be a sync function not sure)? i'll take a look at it later today!,negative
jprichardson/electron-mocha,mocha,2016-05-12T10:55:03Z,hmm.. does  "... && node bin/electron-mocha test/main ..." work?,neutral
jprichardson/electron-mocha,mocha,2016-05-12T11:26:41Z,i think that was it: if i just listen for `all-windows-closed` then the clean up takes place. i think the overall cleaner solution is to use `app.exit` instead of `process.exit` -- according to the docs this should force close all open windows. so i would hope that the issues addressed by #56 are taken care of this way as well. this way we can move clean up to `app.on('quit')` too. see #62 -- what do you think?,negative
jprichardson/electron-mocha,mocha,2016-05-12T12:53:21Z,lgtm,neutral
jprichardson/electron-mocha,mocha,2016-05-12T13:53:44Z,awesome. thanks inukshuk!,positive
jquery/esprima,mocha,2015-02-22T01:30:05Z,nzakas i'm using expect.js with mocha in shift-parser currently. it supports deep equality test and it supports visual diff as well. not sure if it's mocha's functionality or expect.js's. let me try to reused the current runner first.,positive
jquery/esprima,coveralls,2015-02-18T15:35:35Z,integrate coveralls.io. while our test suite (part of `npm test`) will enforce the 100% coverage threshold. the lack of enough coverage will be only visible from the command-line output. i.e. if one looks at travis ci report in details.with coveralls integration. when a pull request contains one or more commits that regress the coverage. the coverage information will be displayed at the pull request page. thereby giving a direct indication of the issue.,negative
cssinjs/react-jss,karma,2017-07-17T14:15:40Z,refactor tests. - [ ] reset by deleting require.cache is ugly. we need to remove that.- [x] we need to split the file. right now tests are mostly integration. i think it makes sense to create a tests dir and split the index based on use cases.- [ ] if we can avoid the need for dom tests. we can switch to jest and remove karma completely.,positive
cssinjs/react-jss,karma,2017-07-17T17:36:06Z,we can avoid dom manipulations completely if in tests we would use sheetsmanager without dom interactions,neutral
serverless/serverless,mocha,2016-05-11T08:18:46Z,fix the tests for the build. to be able to have an effective ci process we need to get to a point fast where the build is passing. to achieve that we have to fix the mocha tests that are currently failing or remove them if they are not necessary or helpful any more.,negative
serverless/serverless,mocha,2016-05-18T01:00:24Z,flomotlik this is great to hear. our team's most urgent expectation is test-ability. at the moment we are using `serverless-mocha-plugin` (which had some bugs that i created a pull request for). even though this plugin creates a nice template there are gaps remaining. such as how would you mock end-points (s3 for instance). test internal functions etc. looking forward to your team's work in the test area. thanks.,positive
serverless/serverless,coveralls,2016-05-10T15:09:26Z,add and setup coveralls.io,neutral
xodio/xod,eslint,2017-07-03T14:26:43Z,create basic documentation before open sourcing. ### rationalecurrently. it could be hard to get an outline of how the source code is structured. we should write down some guiding readmes and wiki articles to help with navigation and exploration.### acceptance criteria- [x] root `readme.md` gives an overview of the file structure- [x] each package has its readme.md that tells why that package exists- [x] wiki article on code style is created which tells about principles which are not checked by eslint. i.e. high-level principles like the functional style.,neutral
Azure/autorest,standard,2016-03-23T22:23:37Z,i think keep them in separate functions is casing the async patch and post not working issue to be not exposed. so i think we should figure out if merge into one function handles all the cause without breaking existing service so that we can apply this to other languages to avoid future complexity. for the formatting issue you mentioned above. can you send me or link me a js coding standard to me?,neutral
airbnb/javascript,eslint,2015-12-18T19:37:37Z,would you want the same for jscs rules as well or no?,neutral
airbnb/javascript,eslint,2015-12-18T23:45:40Z,hzoo yes please :-),positive
airbnb/javascript,eslint,2015-12-23T20:01:19Z,i'd love to hear some more opinions on this - personally. i don't find dotfiles difficult to work with. and i already have to configure my editor to show dotfiles to work with `.eslintrc`. `.gitignore`. and many others. i'm a weak +1 in favor of this.,negative
airbnb/javascript,eslint,2015-12-23T20:05:47Z,thanks for your contribution! `eslint` has since been updated.,positive
airbnb/javascript,eslint,2015-12-23T20:08:08Z,tomekwi one comment. plus a rebase. and i'd love to merge this!are there any eslint rules we could include/enable/link to that would enforce this?,positive
airbnb/javascript,eslint,2015-12-24T01:45:12Z,gah i'm an idiot who didn't turn on notifications for rackt/eslint-config-rackt.,negative
