redux-saga/redux-saga,eslint,2016-10-02T16:46:52Z,but why should such thing be constrained at this level? more appropriate place for such a constraint would be an `eslint` rule,negative
redux-saga/redux-saga,eslint,2016-10-02T19:25:40Z,could you please give an example? i am kinda struggling to find the best place to put `eslint` rule for that.,negative
jprichardson/electron-mocha,mocha,2015-10-16T18:59:03Z,i also prefer not having to create the extra file. what perfect timing!,positive
jprichardson/electron-mocha,mocha,2015-10-16T19:14:30Z,decided to merge because i anticipate demand will be high for this feature. thanks for your contribution.,positive
jprichardson/electron-mocha,mocha,2015-10-17T20:52:15Z,support `-w. --watch` and `--watch-extensions` args. i often use `--watch` in mocha.maybe this feature can use another method to complete. but usually need to restart electron (it is very slow).,neutral
jprichardson/electron-mocha,mocha,2015-11-04T12:43:23Z,add support for mocha.opts. this enables support for `mocha.opts` simply using the original mocha code.thanks for electron-mocha!,positive
jprichardson/electron-mocha,mocha,2015-11-05T00:34:56Z,i guess #17 is a problem on using electron-mocha programatically.  this issue occurs only when using electron-mocha as cli tool.  at least `bin/electron-mocha` doesn't propagate exit status now.this program should propagate exit status as below.mocha exits on renderer process -> main process exits -> command line process exits#17 resolves a problem at second one. but the problem for the last one remains.  this pr fixes it.,negative
jprichardson/electron-mocha,mocha,2015-11-05T16:14:08Z,awesome. thanks!,positive
jprichardson/electron-mocha,mocha,2015-11-06T14:15:08Z,thank for the reply! i tried the fix and it wasn't an immediate game changer. i have plans to spend more time figuring out the root cause of this issue. but i can't provide an exact time frame. i'll keep this issue up to date as i find time to continue researching the issue.,positive
ramda/ramda,jshint,2014-07-05T00:39:40Z,no. my comment was before your last change.  i've merged your change into the codebase.this should be all you have to do. assuming you've already installed node:```npm install -g grunt```then. if you haven't done this. from the ramda project:```npm install```(this might take a minute or two.)after that you can run any of these commands whenever you like:```grunt uglify  (builds ramda.min.js)grunt jshint  (checks the code against jshint)grunt mocha   (runs the unit tests)grunt docco   (rebuilds the docs)```there are also some tasks that are combined:```grunt test    (runs jshint and mocha)grunt min     (runs jshint. mocha. and uglify)```all of this is configured in `gruntfile.js`.  we may eventually switch over to using a similar. but faster tool called gulp. but it's not a high priority.opening `index.html` is a fine alternative to running the tests from grunt.  i usually do both.  but somehow we would like to know that the code is passing jshint.,neutral
postcss/postcss-mixins,eslint,2015-02-25T18:40:14Z,i am open to allow custom rules in stylelint (like eslint accepts custom rules from a folder). but i am not open to put non standard stuff into core.,neutral
serverless/serverless,mocha,2015-10-26T16:33:47Z,well. i thought the tests were successful but when i take a closer look. i saw that the lambda code are not receiving anything on the event object. locally with the jaws run command it works. but when i upload it. event return {}.this is my request parameter:"integration.request.header.x_mail_list_client_id": "method.request.header.x_mail_list_client_id"in the code i'm trying to acces it with event.x_mail_list_client_id.joemocha can you show me an example of how to get this header on the code?,negative
serverless/serverless,mocha,2015-11-10T04:08:56Z,radhomero it works. thank you very much. my problem was caused because i was putting the headers on the requestparameters instead of the request templates like joemocha was suggesting. noob questions: what's the difference between your method and the joemocha method? why this method works locally but not when i upload it to aws?,positive
Azure/autorest,mocha,2016-12-08T21:47:35Z,pull recent tsc and mocha,neutral
