bower/bower,mocha,2012-09-16T21:29:33Z,re-read... this isn't against mochas repo.  this is the bower-mocha repo that **i created**..,negative
bower/bower,mocha,2012-10-07T10:54:42Z,add devdependencies. i have several projects that use mocha. expectjs and othe stuff for testing.having the user to download these kind of dev/test dependencies seems wrong. but it would be great if bower also managed those for me. thats why npm supports the devdependencies.at the moment i'm using the npm to manage dev dependencies for me. this way i don't bloat the component.json with stuff the user doesn't need but its kind of ugly because i'm using two package managers..,negative
bower/bower,mocha,2012-10-09T19:30:39Z,i've been thinking about this as well. i'm on the fence whether mocha and expectjs really should be available via bower as they're not actually web components. that said. there certainly _are_ web components that would be a good fit for devdependencies or optionaldependencies. for example. if you have a library that requires jquery _or_ zepto. you might put both of those in optionaldependencies. and one or both in devdependencies for testing.,positive
bower/bower,mocha,2012-10-09T23:34:40Z,jamesarosen exactly. if this has a go i can implement it.,neutral
bower/bower,mocha,2012-10-10T00:12:37Z,i'll help out however i can.,neutral
bower/bower,mocha,2012-10-11T02:35:45Z,i added dev deps to component(1) a while back. haven't converted mocha over to utilizing components but imo test frameworks would make great components. no easier way to install them than that!,positive
bower/bower,mocha,2012-10-12T16:53:48Z,i certainly wouldn't complain about being able to merge my `package.json` (used only for `devdependencies`) into my `component.json` :),neutral
infernojs/inferno,coveralls,2016-01-11T08:39:48Z,links to coveralls master branch. by the way i got a huge pre-commit lint error. so i had to use the github ui to commit.```inferno/src/dom/domregistry.js   76:22  error  unexpected trailing comma                    comma-dangle  283:23  error  there should be no spaces inside this paren  space-in-parens  283:40  error  there should be no spaces inside this paren  space-in-parens  284:30  error  there should be no spaces inside this paren  space-in-parens  284:32  error  there should be no spaces inside this paren  space-in-parens  284:50  error  there should be no spaces inside this paren  space-in-parens  284:64  error  there should be no spaces inside this paren  space-in-parens  287:6   error  there should be no spaces inside this paren  space-in-parens  287:36  error  there should be no spaces inside this paren  space-in-parens  296:33  error  there should be no spaces inside this paren  space-in-parens  296:56  error  there should be no spaces inside this paren  space-in-parens  297:33  error  there should be no spaces inside this paren  space-in-parens  297:55  error  there should be no spaces inside this paren  space-in-parens  298:33  error  there should be no spaces inside this paren  space-in-parens  298:61  error  there should be no spaces inside this paren  space-in-parens  299:41  error  there should be no spaces inside this paren  space-in-parens  299:78  error  there should be no spaces inside this paren  space-in-parens...✖ 1507 problems (1507 errors. 0 warnings)pre-commit: pre-commit: we've failed to pass the specified git pre-commit hooks as the `lint:source`pre-commit: hook returned an exit code (1). if you're feeling adventurous you canpre-commit: skip the git pre-commit hooks by adding the following flags to your commit:pre-commit: pre-commit:   git commit -n (or --no-verify)pre-commit: pre-commit: this is ill-advised since the commit is broken.pre-commit: ```,negative
jprichardson/electron-mocha,mocha,2016-01-22T15:03:59Z,jprichardson have you had the time to look at this pr? what do you think about it?it raises the question of how to test a renderer view and not just a renderer script. from what i've understood of electron-mocha code there is nothing. as of now. that can be used to load a renderer view. do you think electron-mocha could be modified/extended to deal with this use case? would you be willing to? i could spend some time on this. should you agree. and give some directions on how you would like it to be.thanks!,neutral
request/request,standard,2016-08-25T20:29:56Z,progress event. this completes my programs requirements. but as i'm not familiar with all of the ins and outs of `request`. i'm sure i'm missing some other point where a progress event might make sense.at the moment it:- ⏲  adds a transferred property to the `request` object to track bytes sent. -   during the `write` operation. it will emit a `progress` event that includes the standard `progressevent` object as defined in the [progressevent spec]( due to my unfamiliarity with the code base. and being the first time i've used `tape` tests. i would say my test cases are pretty minimal and permissive. so i definitely welcome some direction from the team on that.closes #1450,negative
